,gid,id_merchant,id_brand,nama_merchant,alamat_merchant,phone_merchant,longitude,latitude,kode_desa,kode_brand,id_desa,geom,nama_brand,nama_sub_kategori,nama_kategori
1224,5332923,5332923,190,Levis,"B06, Pantai Indah Kapuk ST No., RT6RW 2",,106.7405715,-6.1100889,3175010001,1317001,139464.0,POINT (106.7405715 -6.1100889),Fashion Store (Others),Fashion Store,Commercial
1225,5332936,5332936,190,Toko Ibrahim,Proyek,089607677968,106.9082531,-6.1768289,3175050003,1317001,115.0,POINT (106.9082531 -6.1768289),Fashion Store (Others),Fashion Store,Commercial
1226,5332938,5332938,190,Kemeja Volero,Toko Sinar Surya. Pasar Pagi Mangga Dua,08161145087,106.8221792,-6.1361675,3175020003,1317001,121304.0,POINT (106.8221792 -6.1361675),Fashion Store (Others),Fashion Store,Commercial
1227,5332946,5332946,190,Gig Secondstyle,Jl. Petak Asem Selatan No. 24,089652395238,106.8080667,-6.1313177,3175010004,1317001,140950.0,POINT (106.8080667 -6.1313177),Fashion Store (Others),Fashion Store,Commercial
1228,5332956,5332956,190,Budi Jaya Busana,Jl. N. Hidup Baru No. 288,,106.8382282,-6.1414608,3175020001,1317001,139040.0,POINT (106.8382282 -6.1414608),Fashion Store (Others),Fashion Store,Commercial
1229,5332981,5332981,190,Trimadona Distro,Agung Karya Iv No. 22,085813385901,106.8769438,-6.1369185,3175030003,1317001,142939.0,POINT (106.8769438 -6.1369185),Fashion Store (Others),Fashion Store,Commercial
1230,5332982,5332982,190,Yulia Distro,Jl. Langsat RT 0714,081884720300,106.9159302,-6.1158592,3175040004,1317001,145456.0,POINT (106.9159302 -6.1158592),Fashion Store (Others),Fashion Store,Commercial
1231,5332996,5332996,190,Sepak Bola Toko,Jl. Mangga Dua Raya,0216013154,106.8221495,-6.1361524,3175020003,1317001,121304.0,POINT (106.8221495 -6.1361524),Fashion Store (Others),Fashion Store,Commercial
1232,5332998,5332998,190,Alfie Sport,Gg. H. Syariyah No. 2833,089635283819,106.9085789,-6.1282969,3175040003,1317001,145445.0,POINT (106.9085789 -6.1282969),Fashion Store (Others),Fashion Store,Commercial
1233,5333024,5333024,190,Bobo Tokyo (Bobobobo) Mall Kelapa Gading,"Summarecon Mall Kelapa Gading MKG 3 Lantai 1 Unit I53, Jl. Boulevard Raya No. 13",081260602110,106.9099371,-6.1564525,3175050002,1317001,148219.0,POINT (106.9099371 -6.1564525),Fashion Store (Others),Fashion Store,Commercial
1234,5333028,5333028,190,Dezidmom90 ( Khayr Hijab Jakut),Jl. Sungai Progo No. 251,081932552087,106.9221199,-6.1317741,3175060006,1317001,149989.0,POINT (106.9221199 -6.1317741),Fashion Store (Others),Fashion Store,Commercial
1235,5333031,5333031,190,Malinta Hijab,"Pasar Koja Baru Blok A No. 153153A, Jl. Kramat Jaya Raya No. 7",081383034619,106.9160076,-6.121171,3175040003,1317001,145445.0,POINT (106.9160076 -6.121171),Fashion Store (Others),Fashion Store,Commercial
1236,5333034,5333034,190,Aeris Batik,"Mangga Dua Square, Lantai LG Blok A10, Jl. Gunung Sahari RT 11",,106.831605,-6.136991,3175020003,1317001,121304.0,POINT (106.831605 -6.136991),Fashion Store (Others),Fashion Store,Commercial
1237,5333035,5333035,190,Regina Batik,Pasar Pagi Mangga Dua,,106.8229414,-6.1356442,3175020003,1317001,121304.0,POINT (106.8229414 -6.1356442),Fashion Store (Others),Fashion Store,Commercial
1238,5333036,5333036,190,Cloth To Wear,"Lantai LG Blok 21, Mangga Dua Square, Jl. Gunung Sahari",085715645431,106.8318157,-6.1383797,3175020003,1317001,121304.0,POINT (106.8318157 -6.1383797),Fashion Store (Others),Fashion Store,Commercial
1239,5333039,5333039,190,Indra Loka,"Mall Village, Jl. Pluit Indah No. 17",0216684004,106.7892539,-6.1162136,3175010005,1317001,141057.0,POINT (106.7892539 -6.1162136),Fashion Store (Others),Fashion Store,Commercial
1240,5333056,5333056,190,Kasturi Collection,Jl. Papanggo Raya No. 41,085885232854,106.880783,-6.1266168,3175030003,1317001,142939.0,POINT (106.880783 -6.1266168),Fashion Store (Others),Fashion Store,Commercial
1241,5333061,5333061,190,Toko Nay Collection,Jl. Ki No. 9,081958880570,106.8982124,-6.1281928,3175040001,1317001,144122.0,POINT (106.8982124 -6.1281928),Fashion Store (Others),Fashion Store,Commercial
1242,5333062,5333062,190,Riye Collection,Jl. Plumpang Semper No. 35,081290283442,106.9003179,-6.1301507,3175040001,1317001,144122.0,POINT (106.9003179 -6.1301507),Fashion Store (Others),Fashion Store,Commercial
1243,5333063,5333063,190,Olivia Collection,Jl. Plumpang Semper No. 61,08129337812,106.894592,-6.1309559,3175040001,1317001,144122.0,POINT (106.894592 -6.1309559),Fashion Store (Others),Fashion Store,Commercial
1244,5333072,5333072,190,Citra Papa Collection,Jl. Tanah Merah No. 5,,106.9092439,-6.1410687,3175040002,1317001,145085.0,POINT (106.9092439 -6.1410687),Fashion Store (Others),Fashion Store,Commercial
1245,5333078,5333078,190,Toko Kiben Collection,Jl. Malaka Iv No. 35,089515322376,106.9588234,-6.1488789,3175060002,1317001,149504.0,POINT (106.9588234 -6.1488789),Fashion Store (Others),Fashion Store,Commercial
1246,5333099,5333099,190,Mulya Collection,Jl. Lodan Raya No. 2,081297526336,106.8120357,-6.1260653,3175020003,1317001,121304.0,POINT (106.8120357 -6.1260653),Fashion Store (Others),Fashion Store,Commercial
1247,5333106,5333106,190,Toyusin Collection,Jl. Yos Sudarso No. 88,0216512884,106.8872788,-6.1497528,3175030002,1317001,142414.0,POINT (106.8872788 -6.1497528),Fashion Store (Others),Fashion Store,Commercial
1248,5333120,5333120,190,Nuga Fashion Store,Jl. Menteng No. 63,085810118959,106.9148449,-6.1131948,3175040004,1317001,145456.0,POINT (106.9148449 -6.1131948),Fashion Store (Others),Fashion Store,Commercial
1249,5333122,5333122,190,Mode Fashion,Jl. Mangga Dua Raya,0216019464,106.8245101,-6.1355838,3175020003,1317001,121304.0,POINT (106.8245101 -6.1355838),Fashion Store (Others),Fashion Store,Commercial
1250,5333126,5333126,190,Aam Fashion Aneka Makanan dan Minuman,Jl. Muara Baru Pompa No. 45 Wisata Pasar Malam Taman Sarbini,087788694315,106.8004368,-6.1115243,3175010004,1317001,140950.0,POINT (106.8004368 -6.1115243),Fashion Store (Others),Fashion Store,Commercial
1251,5333130,5333130,190,Aisyah Fashion,"Pademangan III Gg. 26 Pasar Elang Lantai Dasar Blok BKS No. 053054, Jl. Pademangan Iv",0895639188166,106.843398,-6.135543,3175020002,1317001,139560.0,POINT (106.843398 -6.135543),Fashion Store (Others),Fashion Store,Commercial
1252,5333137,5333137,190,Modite,Jl. Pluit Karang Barat,,106.7751978,-6.120017,3175010005,1317001,141057.0,POINT (106.7751978 -6.120017),Fashion Store (Others),Fashion Store,Commercial
1253,5333142,5333142,190,Arfi Fashion,Jl. Bahari II No. 180,,106.8719173,-6.1188469,3175030007,1317001,144025.0,POINT (106.8719173 -6.1188469),Fashion Store (Others),Fashion Store,Commercial
1254,5333153,5333153,190,Gayako Fashion Outlet,Jl. Lorong 104 Timur Koja No. 6,089658565816,106.895168,-6.1138214,3175040006,1317001,145978.0,POINT (106.895168 -6.1138214),Fashion Store (Others),Fashion Store,Commercial
1255,5333157,5333157,190,Dfaros Fashion,Jl. Sunter Kemayoran No. 45,082284908550,106.8681814,-6.157967,3175030002,1317001,142414.0,POINT (106.8681814 -6.157967),Fashion Store (Others),Fashion Store,Commercial
1256,5333167,5333167,190,Carvil,Jl. Pluit Indah,0216684003,106.7896199,-6.1164462,3175010005,1317001,141057.0,POINT (106.7896199 -6.1164462),Fashion Store (Others),Fashion Store,Commercial
1257,5333168,5333168,190,Butik Hijab Al Fatih,Jl. Kb. Baru Metros No. 3 No. 75,083806562928,106.9231965,-6.1170746,3175060006,1317001,149989.0,POINT (106.9231965 -6.1170746),Fashion Store (Others),Fashion Store,Commercial
1258,5333182,5333182,190,Aerbella Shopping Jakarta,Jl. Fort Timur No. 97,081293942224,106.8959904,-6.1122122,3175040006,1317001,145978.0,POINT (106.8959904 -6.1122122),Fashion Store (Others),Fashion Store,Commercial
1259,5333187,5333187,190,Henry Adams,"Sogo Kelapa Gading, Boulevard Blok M, Jl. Boulevard Raya",082210338108,106.896731,-6.174635,3175050002,1317001,148219.0,POINT (106.896731 -6.174635),Fashion Store (Others),Fashion Store,Commercial
1260,5333201,5333201,190,Teras Indonesia Boutique,Kelapa Gading Timur,02145864990,106.9066184,-6.1608151,3175050002,1317001,148219.0,POINT (106.9066184 -6.1608151),Fashion Store (Others),Fashion Store,Commercial
1261,5333202,5333202,190,Wrestling Shop Indonesia,"FL. 2, Kelapa Gading Sports Mall, Jl. Kelapa Nias Raya Blok HF 3",02132779922,106.90261,-6.14987,3175050001,1317001,146913.0,POINT (106.90261 -6.14987),Fashion Store (Others),Fashion Store,Commercial
1262,5333234,5333234,190,Yuliyani Hijab Syari,Jl. Bahari III A7 No. RT16RW 4,081290609564,106.874329,-6.117387,3175030007,1317001,144025.0,POINT (106.874329 -6.117387),Fashion Store (Others),Fashion Store,Commercial
1263,5333248,5333248,190,Supplier Kaos Polos Dhi,Jl. Duta Harapan Indah No. 24,082111925182,106.7739362,-6.1391069,3175010002,1317001,139532.0,POINT (106.7739362 -6.1391069),Fashion Store (Others),Fashion Store,Commercial
1264,5333260,5333260,190,C dan M Family,Jl. Perjuangan RT1707 No. 29,,106.9061559,-6.1359743,3175040002,1317001,145085.0,POINT (106.9061559 -6.1359743),Fashion Store (Others),Fashion Store,Commercial
1265,5333271,5333271,190,Istana Raden Mas Dwijo,Tugu Selatan,085754139554,106.9075251,-6.1327686,3175040002,1317001,145085.0,POINT (106.9075251 -6.1327686),Fashion Store (Others),Fashion Store,Commercial
1266,5333287,5333287,190,N Butik Nazlaku,Jl. Sungai Bambu Pool No. 8,,106.8920641,-6.1284833,3175030005,1317001,142830.0,POINT (106.8920641 -6.1284833),Fashion Store (Others),Fashion Store,Commercial
1267,5333289,5333289,190,Butik Fatia,Jl. C No. 6,0811145995,106.7748703,-6.1382403,3175010002,1317001,139532.0,POINT (106.7748703 -6.1382403),Fashion Store (Others),Fashion Store,Commercial
1268,5333292,5333292,190,Laura Style,Jl. Plumpang Semper No. 4 Rawabadak Selatan Koja,081391792414,106.902789,-6.130167,3175040001,1317001,144122.0,POINT (106.902789 -6.130167),Fashion Store (Others),Fashion Store,Commercial
1269,5333303,5333303,190,ZZ Collection,Jl. Plumpang Semper No. 53 C RT 01 RW 02 Kel Tugu Utara,081381212656,106.9039904,-6.1298848,3175040003,1317001,145445.0,POINT (106.9039904 -6.1298848),Fashion Store (Others),Fashion Store,Commercial
1270,5333304,5333304,190,Shidqia Boutique,Jl. Bendungan Melayu,085695155135,106.904224,-6.1334919,3175040002,1317001,145085.0,POINT (106.904224 -6.1334919),Fashion Store (Others),Fashion Store,Commercial
1271,5333305,5333305,190,Ratna Pakaian,Jl. Beting Sawah No. 6,,106.9224535,-6.1218551,3175060006,1317001,149989.0,POINT (106.9224535 -6.1218551),Fashion Store (Others),Fashion Store,Commercial
1272,5333312,5333312,190,Toko Baju Sari Collection,Jl. Pademangan Tengah No. 5 No. 60,087884691976,106.8401169,-6.1352702,3175020001,1317001,139040.0,POINT (106.8401169 -6.1352702),Fashion Store (Others),Fashion Store,Commercial
1273,5333313,5333313,190,Anggun Busana,Pasar Teluk Gong Los BKS36,,106.781927,-6.137952,3175010003,1317001,140006.0,POINT (106.781927 -6.137952),Fashion Store (Others),Fashion Store,Commercial
1274,5333316,5333316,190,Toko Cahaya Kembar Rumah Devadevi,Jl. Kalibaru Timur VIII No. 22,,106.9299354,-6.0994096,3175060007,1317001,149996.0,POINT (106.9299354 -6.0994096),Fashion Store (Others),Fashion Store,Commercial
1275,5333317,5333317,190,Suherman,"Pasar Koja Baru A. L0 Aks 040 Lantai Dasar Blok A, Jl. Bhayangkara",08138305004,106.9161426,-6.1222647,3175040003,1317001,145445.0,POINT (106.9161426 -6.1222647),Fashion Store (Others),Fashion Store,Commercial
1276,5333325,5333325,190,Mawar Busana,Jl. H. Mawar No. 9,082122054484,106.8706327,-6.15368,3175030002,1317001,142414.0,POINT (106.8706327 -6.15368),Fashion Store (Others),Fashion Store,Commercial
1277,5333333,5333333,190,Toko Tedi Gaul,Jl. Cempaka No. 19,082130700724,106.8944669,-6.1147855,3175040005,1317001,140070.0,POINT (106.8944669 -6.1147855),Fashion Store (Others),Fashion Store,Commercial
1278,5333334,5333334,190,Dhita Collection,Jl. Warakas Raya No. 16,082122280103,106.8811199,-6.1190894,3175030004,1317001,142954.0,POINT (106.8811199 -6.1190894),Fashion Store (Others),Fashion Store,Commercial
1279,5333344,5333344,190,Jumelah Boutique,Jl. Kalibaru Barat 8 No. 4,,106.9237779,-6.103529,3175060007,1317001,149996.0,POINT (106.9237779 -6.103529),Fashion Store (Others),Fashion Store,Commercial
1280,5333378,5333378,190,Levis,"Mall Of Indonesia Lantai GF Unit G5, Jl. Boulevard Barat Raya RT18RW 8",,106.8911128,-6.1505692,3175050001,1317001,146913.0,POINT (106.8911128 -6.1505692),Fashion Store (Others),Fashion Store,Commercial
1281,5333379,5333379,190,This Is April,"Mall Artha Gading Lantai GF B2 No. 910, Jl. Boulevard Artha Gading No. 1",087736169970,106.8917188,-6.1460353,3175050001,1317001,146913.0,POINT (106.8917188 -6.1460353),Fashion Store (Others),Fashion Store,Commercial
1282,5333380,5333380,190,X Man Store,Jl. Kapuk Raya No. 61A,089601276388,106.7569902,-6.1366469,3175010002,1317001,139532.0,POINT (106.7569902 -6.1366469),Fashion Store (Others),Fashion Store,Commercial
1283,5333393,5333393,190,Black and White Store,Jl. Arteri Mangga Dua Raya Itc Mangga Dua Lantai 5,089629267141,106.8240779,-6.1357592,3175020003,1317001,121304.0,POINT (106.8240779 -6.1357592),Fashion Store (Others),Fashion Store,Commercial
1284,5333405,5333405,190,Outfits Republic X Radja Thrift Store,Jl. Warakas Gg. 8 No. 2,085775962506,106.8770503,-6.1184467,3175030004,1317001,142954.0,POINT (106.8770503 -6.1184467),Fashion Store (Others),Fashion Store,Commercial
1285,5448489,5448489,822,Hotel Pop Kelapa Gading,Jl. Mandiri Utara,,106.9113124,-6.1564011,3175050002,2017001,148219.0,POINT (106.9113124 -6.1564011),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1286,5448490,5448490,822,Favehotel Kelapa Gading,"Blok C-32, Jl. Raya Gading Indah No. 8",,106.9078354,-6.1612554,3175050002,2017001,148219.0,POINT (106.9078354 -6.1612554),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1287,5448491,5448491,822,Comfortable Room In Kelapa Gading (kej),Kelapa Gading Timur,,106.8987121,-6.1726744,3175050002,2017001,148219.0,POINT (106.8987121 -6.1726744),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1288,5448494,5448494,822,Memabeth - Gading Nias Residence,Pegangsaan Dua,,106.9172509,-6.153705,3175050003,2017001,115.0,POINT (106.9172509 -6.153705),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1289,5448601,5448601,822,Hotel,Jl. Jemb. 3 Raya No. 8,,106.7931245,-6.1347446,3175010004,2017001,140950.0,POINT (106.7931245 -6.1347446),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1290,5448614,5448614,822,Hotel Cipondo,Semper Barat,,106.9174245,-6.1142342,3175060006,2017001,149989.0,POINT (106.9174245 -6.1142342),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1291,5448615,5448615,822,Hotel Prima Kost,Jl. Kramat Jaya,,106.916683,-6.1235871,3175040003,2017001,145445.0,POINT (106.916683 -6.1235871),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1292,5448616,5448616,822,Penginapan,Jl. Blok F Gg. VI,,106.9176726,-6.1187291,3175060006,2017001,149989.0,POINT (106.9176726 -6.1187291),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1293,4732685,4732685,145,Sinargo,Jl. Boulevard Raya No. 12,0214506757,106.91,-6.148,3175050003,1308002,115.0,POINT (106.91 -6.148),Bengkel Yamaha,Motorcycle Repair,Commercial
1294,4732700,4732700,145,Putera Enggano,Jl. Kebon Bawang Iii No. 48,02143932551,106.893,-6.113,3175040006,1308002,145978.0,POINT (106.893 -6.113),Bengkel Yamaha,Motorcycle Repair,Commercial
1295,5450107,5450107,822,Room 28 Guesthouse,Kapuk Muara,,106.770447,-6.140833,3175010002,2017001,139532.0,POINT (106.770447 -6.140833),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1296,5450134,5450134,822,Hotel Permata Indah,Pejagalan,,106.7780734,-6.1406296,3175010003,2017001,140006.0,POINT (106.7780734 -6.1406296),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1297,5450346,5450346,822,Comfort Spa and Lounge,Kelapa Gading Barat,,106.8930992,-6.1543287,3175050001,2017001,146913.0,POINT (106.8930992 -6.1543287),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1298,5450369,5450369,822,Chrysant Griya Hotels,Jl. Beringin III,,106.9171715,-6.1386266,3175060001,2017001,148552.0,POINT (106.9171715 -6.1386266),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1299,5450370,5450370,822,Hotel Cempaka Plumpang,Rawa Badak Selatan,,106.8985656,-6.1305619,3175040001,2017001,144122.0,POINT (106.8985656 -6.1305619),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1300,5450381,5450381,822,Zipkos Kaya House Pluit,Pluit,,106.7883226,-6.1138058,3175010005,2017001,141057.0,POINT (106.7883226 -6.1138058),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1301,4359390,4359390,641,Saeed Shisa Cafe,Jl. Walang Permai 5 Tugu Utara Koja,,106.906233,-6.127424,3175040003,2204002,145445.0,POINT (106.906233 -6.127424),Cafe (Others),Cafe,Food Shop
1302,4359673,4359673,641,Wink Q Cafe,"Ruko Kelapa Gading Square, Jl. Raya Boulevard",,106.88977,-6.15096,3175050001,2204002,146913.0,POINT (106.88977 -6.15096),Cafe (Others),Cafe,Food Shop
1303,4359729,4359729,641,255 Cafe and Eatery,Jl. Gading Elok Utara,,106.905128,-6.166405,3175050002,2204002,148219.0,POINT (106.905128 -6.166405),Cafe (Others),Cafe,Food Shop
1304,4732775,4732775,145,Pelangi Kelapa Gading,Jl. Boulevard Timur No.61 - 62,02145854180,106.909,-6.152,3175050001,1308002,146913.0,POINT (106.909 -6.152),Bengkel Yamaha,Motorcycle Repair,Commercial
1305,4732828,4732828,145,Halilintar Motor,Jl. Raya Warakas I No.68,02143930417,106.876,-6.119,3175030004,1308002,142954.0,POINT (106.876 -6.119),Bengkel Yamaha,Motorcycle Repair,Commercial
1306,4732857,4732857,145,Salam Motor,Jl. Kapuk Kamal Raya No. 62 C - E,02129334377,106.745,-6.13,3175010001,1308002,139464.0,POINT (106.745 -6.13),Bengkel Yamaha,Motorcycle Repair,Commercial
1307,4732874,4732874,145,Ika Motor Penjaringan,Jl. Jembatan Dua Raya No. 12 B/4,0216620142,106.793,-6.139,3175010003,1308002,140006.0,POINT (106.793 -6.139),Bengkel Yamaha,Motorcycle Repair,Commercial
1308,4732953,4732953,145,Bahana Koja,Jl. Kramat Jaya No.18,0214412553,106.917,-6.127,3175040003,1308002,145445.0,POINT (106.917 -6.127),Bengkel Yamaha,Motorcycle Repair,Commercial
1309,5451382,5451382,822,Ayuda Hotel,Jl. Kebon Bawang VII,,106.8922587,-6.114583,3175030006,2017001,153822.0,POINT (106.8922587 -6.114583),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1310,5451667,5451667,822,Pt. Grand Ancol Hotel,Jl. Kenanga,,106.8537876,-6.1308008,3175030001,2017001,141576.0,POINT (106.8537876 -6.1308008),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1311,5451904,5451904,822,Apartemen Mediterania Kelapa Gading,Kelapa Gading Barat,,106.8931803,-6.1625099,3175050001,2017001,146913.0,POINT (106.8931803 -6.1625099),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1312,5451975,5451975,822,Att Hotel,Jl. Kampung Gusti,,106.7779111,-6.143712,3175010003,2017001,140006.0,POINT (106.7779111 -6.143712),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1313,5452183,5452183,822,Adaru Property,Sunter Jaya,,106.883369399978,-6.15730849998724,3175030002,2017001,142414.0,POINT (106.883369399978 -6.15730849998724),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1314,5452336,5452336,822,Vk Pods Jakarta pik,Jl. Rukan Cordoba,,106.744424800044,-6.11198040003855,3175010001,2017001,139464.0,POINT (106.744424800044 -6.11198040003855),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1315,5452462,5452462,822,Dprimahotel Wtc Mangga Dua,Jl. Gunung Sahari Raya,,106.83221059986,-6.13420359991964,3175020001,2017001,139040.0,POINT (106.83221059986 -6.13420359991964),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1316,5452467,5452467,822,Grandboutique-inn,Pluit,,106.778811599987,-6.10874100003473,3175010005,2017001,141057.0,POINT (106.778811599987 -6.10874100003473),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1317,4367625,4367625,677,Roxy Art Gallery,Jl. Gunung Sahari Raya No. 01,,106.8315514,-6.1385733,3175020003,2406001,121304.0,POINT (106.8315514 -6.1385733),Sporting Goods (Others),Sporting Goods,Sport
1318,4367701,4367701,677,Seamoth Dive Centre,Jl. Bisma Raya No. 2,02165306142,106.8680628,-6.1327901,3175030001,2406001,141576.0,POINT (106.8680628 -6.1327901),Sporting Goods (Others),Sporting Goods,Sport
1319,4367829,4367829,677,TMBM Swim Wear,Jl. Marina Raya,08170000102,106.7412689,-6.1102604,3175010001,2406001,139464.0,POINT (106.7412689 -6.1102604),Sporting Goods (Others),Sporting Goods,Sport
1320,4367959,4367959,677,Seahorse Scuba Diving Store,Jl. Aladin Baru No. 66,081388880738,106.786766884378,-6.14306772960285,3175010003,2406001,140006.0,POINT (106.7867668843781 -6.143067729602848),Sporting Goods (Others),Sporting Goods,Sport
1321,4368095,4368095,677,Apairlstore Swim Wear,Jl. Gading Nirwana II Blok PF4 No. 17,081286656282,106.9137974,-6.1501809,3175050003,2406001,115.0,POINT (106.9137974 -6.1501809),Sporting Goods (Others),Sporting Goods,Sport
1322,4733075,4733075,145,Riguna Motor,Jl. Raya Cilincing RT 01 RW 03 No. 08,0214408122,106.933,-6.105,3175060004,1308002,149984.0,POINT (106.933 -6.105),Bengkel Yamaha,Motorcycle Repair,Commercial
1323,5452683,5452683,822,Bi Executive Hotel,Jl. R. E. Martadinata No. 2,,106.832479399955,-6.13061240007899,3175020001,2017001,139040.0,POINT (106.832479399955 -6.13061240007899),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1324,5452702,5452702,822,Tematik Hotel Spa Dan Karaoke,Jl. Jemb. 3 Raya No. 13,,106.793119600006,-6.13176449996848,3175010004,2017001,140950.0,POINT (106.793119600006 -6.13176449996848),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1325,5452797,5452797,822,New Priok Indah Syariah Hotel,Jl. Raya Cilincing Koja,,106.915835999955,-6.10861390007261,3175040004,2017001,145456.0,POINT (106.915835999955 -6.10861390007261),Hotel Bintang 2 (Others),Hotel Bintang 2,Tourism
1326,4370589,4370589,188,Toko Buku Cahaya Pademangan Barat,Jl. Budi Mulia,,106.8435174,-6.1291585,3175020001,1316002,139040.0,POINT (106.8435174 -6.1291585),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1327,4370593,4370593,188,Tomgil Bookstore Rorotan,Jl. Pinang Sari 1 No. 6,08568130660,106.9507373,-6.1490864,3175060002,1316002,149504.0,POINT (106.9507373 -6.1490864),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1328,4370770,4370770,188,Mentari Bookstore Pegangsaan Dua,Jl. Raya Kelapa Hibrida Blok PF 18 No. 7,0214516390,106.9135368,-6.1487456,3175050003,1316002,115.0,POINT (106.9135368 -6.1487456),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1329,4370766,4370766,188,Intermedia Bookstore Plus Hibrida Kelapa Gading Barat,Jl. Hybrida Raya Blok QJ 9 No. 40D,02145844027,106.9088657,-6.147602,3175050001,1316002,146913.0,POINT (106.9088657 -6.147602),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1330,4370767,4370767,188,Victory Bookstore Mall Artha Gading,"Mall Artha Gading Lantai 2, Jl. Boulevard Artha Gading",02145863819,106.8917389,-6.146264,3175050001,1316002,146913.0,POINT (106.8917389 -6.146264),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1331,4370768,4370768,188,Visi Bookstore dan Gallery Mall Artha Gading,"Mall Artha Gading, Jl. Bulevard Artha Gading",02145864079,106.8925205,-6.144981,3175050001,1316002,146913.0,POINT (106.8925205 -6.144981),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1332,4370574,4370574,188,Tiyo Tiyo Bookstore Mall Kelapa Gading,"Mall Kelapa Gading 3 Lantai 2 No. 04A, Jl. Boulevar Kelapa Gading",02192662440,106.9096429,-6.1562592,3175050002,1316002,148219.0,POINT (106.9096429 -6.1562592),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1333,4370575,4370575,188,Intermedia Bookstore Kelapa Gading Kelapa Gading Timur,Jl. Kelapa Cengkir Raya Blok EA2,0214531431,106.9050442,-6.1676939,3175050002,1316002,148219.0,POINT (106.9050442 -6.1676939),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1334,4370576,4370576,188,Periplus Mall Kelapa Gading Kelapa Gading Timur,"Mall Kelapa Gading Lantai Dasar No. 34, Jl. Bulevar Kelapa Gading",02145876409,106.9089181,-6.1569119,3175050002,1316002,148219.0,POINT (106.9089181 -6.1569119),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1335,4370769,4370769,188,Pustaka Millenium 21 Kelapa Gading,Kelapa Gading Barat,087885480555,106.8946377,-6.158883,3175050001,1316002,146913.0,POINT (106.8946377 -6.158883),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1336,4368930,4368930,188,Toko Buku Omi Semper Barat,Jl. Kb. Baru No. 1,081319036265,106.9213947,-6.1154177,3175060006,1316002,149989.0,POINT (106.9213947 -6.1154177),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1337,4368240,4368240,188,Gyel Bookstore,Jl. Komp. Deperla,,106.9197745,-6.1250573,3175040003,1316002,145445.0,POINT (106.9197745 -6.1250573),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1338,4370591,4370591,188,Toko Buku Dema Kali Baru,Jl. Kali Baru Timur IV No. 37,085881449998,106.9330407,-6.1005789,3175060007,1316002,149996.0,POINT (106.9330407 -6.1005789),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1339,4370776,4370776,188,Toko Buku Jayapura A.A Suka Pura,Jl. Manunggal Juang II,081317417885,106.9260425,-6.1523075,3175060001,1316002,148552.0,POINT (106.9260425 -6.1523075),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
1340,4370594,4370594,188,Toko Buku Mulia Afdol Rorotan,Jl. Malaka 1,,106.9559258,-6.1414328,3175060002,1316002,149504.0,POINT (106.9559258 -6.1414328),Bookstore/Office Equipment (Others),Bookstore/Office Equipment,Commercial
